Price,Adj Close,Close,High,Low,Open,Volume
Ticker,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS
Date,,,,,,
2024-08-22,1385.0260009765625,1393.81005859375,1412.469970703125,1384.6400146484375,1412.469970703125,1683410
2024-08-23,1382.13427734375,1390.9000244140625,1398.0,1386.010009765625,1395.969970703125,711440
2024-08-26,1379.908447265625,1388.6600341796875,1391.989990234375,1379.8399658203125,1384.989990234375,1018915
2024-08-27,1383.8135986328125,1392.5899658203125,1401.31005859375,1380.4100341796875,1389.0,2277085
2024-08-28,1391.037841796875,1399.8599853515625,1409.6500244140625,1384.5999755859375,1392.5899658203125,1632585
2024-08-29,1377.49365234375,1386.22998046875,1403.989990234375,1377.8199462890625,1379.6600341796875,1784160
2024-08-30,1397.407470703125,1406.27001953125,1409.0,1387.5999755859375,1387.5999755859375,3415210
2024-09-02,1365.7681884765625,1374.4300537109375,1414.989990234375,1366.0,1409.93994140625,2354285
2024-09-03,1362.1312255859375,1370.77001953125,1382.800048828125,1369.5999755859375,1380.0,1246805
2024-09-04,1348.8851318359375,1357.43994140625,1369.56005859375,1353.4000244140625,1369.56005859375,2177470
2024-09-05,1330.71044921875,1339.1500244140625,1369.760009765625,1337.199951171875,1359.5,2001265
2024-09-06,1325.0264892578125,1333.4300537109375,1344.02001953125,1330.5999755859375,1339.780029296875,2074285
2024-09-09,1322.790771484375,1331.1800537109375,1343.18994140625,1320.5400390625,1335.989990234375,1466880
2024-09-10,1321.697509765625,1330.0799560546875,1339.56005859375,1322.6300048828125,1338.800048828125,2328120
2024-09-11,1314.1654052734375,1322.5,1349.8699951171875,1319.1800537109375,1332.1800537109375,1833720
2024-09-12,1328.345458984375,1336.77001953125,1342.43994140625,1316.06005859375,1340.0,2663355
2024-09-13,1323.74462890625,1332.1400146484375,1339.81005859375,1329.4000244140625,1337.280029296875,1197575
2024-09-16,1321.041748046875,1329.4200439453125,1337.97998046875,1326.300048828125,1337.97998046875,691625
2024-09-17,1317.97119140625,1326.3299560546875,1333.1500244140625,1320.5999755859375,1328.02001953125,911735
2024-09-18,1305.28173828125,1313.56005859375,1329.5999755859375,1306.199951171875,1329.4000244140625,1239415
2024-09-19,1292.31396484375,1300.510009765625,1322.5,1296.5,1316.800048828125,4661780
2024-09-20,1301.97265625,1310.22998046875,1319.5899658203125,1297.1400146484375,1306.9599609375,2823650
2024-09-23,1322.5025634765625,1330.8900146484375,1332.4000244140625,1316.0,1320.0,1326620
2024-09-24,1321.6876220703125,1330.0699462890625,1337.97998046875,1316.0400390625,1330.8900146484375,1962100
2024-09-25,1329.85595703125,1338.2900390625,1341.52001953125,1319.1099853515625,1331.25,2388280
2024-09-26,1340.379150390625,1348.8800048828125,1351.4000244140625,1332.8599853515625,1342.9599609375,2842130
2024-09-27,1341.47216796875,1349.97998046875,1354.47998046875,1333.300048828125,1342.199951171875,2794555
2024-09-30,1341.8099365234375,1350.3199462890625,1358.199951171875,1342.0,1351.0,1827470
2024-10-01,1341.3131103515625,1349.8199462890625,1357.0799560546875,1335.6099853515625,1350.3199462890625,1738090
2024-10-03,1338.64013671875,1347.1300048828125,1359.0,1338.4200439453125,1356.0,2277090
2024-10-04,1318.2891845703125,1326.6500244140625,1346.5799560546875,1322.199951171875,1342.5999755859375,1742335
2024-10-07,1313.648681640625,1321.97998046875,1342.4100341796875,1316.219970703125,1336.7099609375,2224190
2024-10-08,1322.8204345703125,1331.2099609375,1333.5999755859375,1315.0,1321.989990234375,1395550
2024-10-09,1324.5693359375,1332.969970703125,1350.97998046875,1329.4200439453125,1339.199951171875,1680365
2024-10-10,1308.3223876953125,1316.6199951171875,1339.5999755859375,1310.739990234375,1339.5999755859375,1582735
2024-10-11,1311.5220947265625,1319.8399658203125,1324.93994140625,1309.010009765625,1317.0,1130225
2024-10-14,1323.5855712890625,1331.97998046875,1338.18994140625,1320.0,1327.199951171875,1117595
2024-10-15,1313.996337890625,1322.3299560546875,1339.97998046875,1321.0400390625,1336.800048828125,1423265
2024-10-16,1333.721435546875,1342.1800537109375,1349.18994140625,1325.81005859375,1328.0,1849620
2024-10-17,1332.3599853515625,1340.81005859375,1355.0,1330.0899658203125,1348.9599609375,1819115
2024-10-18,1339.7232666015625,1348.219970703125,1354.800048828125,1332.47998046875,1340.81005859375,1143115
2024-10-21,1331.038330078125,1339.47998046875,1354.0,1337.2099609375,1354.0,1175275
2024-10-22,1324.0823974609375,1332.47998046875,1351.0,1326.4599609375,1345.4000244140625,1904985
2024-10-23,1313.2510986328125,1321.5799560546875,1337.6199951171875,1318.0,1331.8699951171875,1548860
2024-10-24,1308.242919921875,1316.5400390625,1328.800048828125,1313.8399658203125,1328.800048828125,1587305
2024-10-25,1294.7286376953125,1302.93994140625,1316.4000244140625,1290.02001953125,1314.0,1285830
2024-10-28,1303.2347412109375,1311.5,1325.9000244140625,1290.25,1320.0,829374
2024-10-29,1266.6666259765625,1274.699951171875,1335.4000244140625,1263.5,1327.0,1443741
2024-10-30,1241.97314453125,1249.8499755859375,1273.0,1228.800048828125,1273.0,2065575
2024-10-31,1266.169677734375,1274.199951171875,1283.6500244140625,1248.0,1258.5999755859375,1902206
2024-11-01,1251.6617431640625,1259.5999755859375,1289.0,1201.800048828125,1280.0,540201
2024-11-04,1260.3070068359375,1268.300048828125,1276.9000244140625,1250.550048828125,1259.5999755859375,1771490
2024-11-05,1264.182373046875,1272.199951171875,1279.0,1241.25,1265.0999755859375,1603920
2024-11-06,1293.8939208984375,1302.0999755859375,1321.9000244140625,1251.5999755859375,1274.0,3908554
2024-11-07,1279.23681640625,1287.3499755859375,1309.0,1280.550048828125,1304.949951171875,1479152
2024-11-08,1275.5601806640625,1283.6500244140625,1293.0,1259.1500244140625,1292.800048828125,1328199
2024-11-11,1279.783447265625,1287.9000244140625,1295.25,1262.1500244140625,1284.0,1175591
2024-11-12,1255.9346923828125,1263.9000244140625,1288.4000244140625,1258.300048828125,1287.8499755859375,1110785
2024-11-13,1237.15380859375,1245.0,1265.050048828125,1238.300048828125,1258.0,995217
2024-11-14,1218.9691162109375,1226.699951171875,1253.0,1222.199951171875,1249.9000244140625,1346891
2024-11-18,1186.028076171875,1193.550048828125,1219.800048828125,1170.199951171875,1206.0999755859375,3367815
2024-11-19,1205.8026123046875,1213.449951171875,1232.0,1186.25,1193.0,1509716
2024-11-21,1187.816650390625,1195.3499755859375,1206.699951171875,1172.5,1174.9000244140625,2121476
2024-11-22,1206.7962646484375,1214.449951171875,1223.199951171875,1193.5999755859375,1199.0,763755
2024-11-25,1201.6788330078125,1209.300048828125,1247.0,1205.75,1233.949951171875,3280431
2024-11-26,1201.0328369140625,1208.6500244140625,1218.3499755859375,1203.199951171875,1209.0,1190121
2024-11-27,1192.3380126953125,1199.9000244140625,1215.5999755859375,1198.050048828125,1212.0,1402977
2024-11-28,1184.4381103515625,1191.949951171875,1209.9000244140625,1188.449951171875,1209.050048828125,2819269
2024-11-29,1194.722900390625,1202.300048828125,1219.3499755859375,1198.6500244140625,1206.0,2535820
2024-12-02,1214.05029296875,1221.75,1225.25,1202.300048828125,1214.25,1826479
2024-12-03,1216.782958984375,1224.5,1229.0,1217.550048828125,1229.0,2237453
2024-12-04,1207.889404296875,1215.550048828125,1229.0999755859375,1209.5999755859375,1224.5,1435443
2024-12-05,1232.0362548828125,1239.8499755859375,1249.5,1210.0999755859375,1216.550048828125,3324867
2024-12-06,1245.7989501953125,1253.699951171875,1255.1500244140625,1236.3499755859375,1246.0,1717216
2024-12-09,1247.2398681640625,1255.1500244140625,1261.800048828125,1243.25,1254.6500244140625,1269332
2024-12-10,1232.5330810546875,1240.3499755859375,1253.5999755859375,1233.0,1250.0,2025890
2024-12-11,1230.7445068359375,1238.550048828125,1243.4000244140625,1226.699951171875,1240.300048828125,1178864
2024-12-12,1237.55126953125,1245.4000244140625,1250.199951171875,1226.3499755859375,1244.800048828125,1648944
2024-12-13,1238.4952392578125,1246.3499755859375,1250.199951171875,1226.449951171875,1240.300048828125,1258819
2024-12-16,1261.946533203125,1269.949951171875,1274.1500244140625,1245.199951171875,1246.3499755859375,1920945
2024-12-17,1239.787109375,1247.6500244140625,1270.949951171875,1243.25,1269.0,2706166
2024-12-18,1267.3621826171875,1275.4000244140625,1281.0,1249.550048828125,1251.9000244140625,2823838
2024-12-19,1317.245849609375,1325.5999755859375,1331.3499755859375,1271.6500244140625,1275.0,7185903
2024-12-20,1335.18212890625,1343.6500244140625,1368.699951171875,1317.4000244140625,1326.0,7499087
2024-12-23,1332.8966064453125,1341.3499755859375,1367.0,1330.300048828125,1362.0,3740109
2024-12-24,1342.3863525390625,1350.9000244140625,1365.0,1336.199951171875,1347.0,2587142
2024-12-26,1346.609619140625,1355.1500244140625,1360.199951171875,1342.75,1350.9000244140625,1531359
2024-12-27,1380.693359375,1389.449951171875,1398.25,1345.5,1363.050048828125,3656253
2024-12-30,1368.2225341796875,1376.9000244140625,1392.0,1372.0999755859375,1389.5999755859375,2462657
2024-12-31,1379.7493896484375,1388.5,1395.0,1366.550048828125,1370.300048828125,1892083
2025-01-01,1360.372314453125,1369.0,1389.050048828125,1355.3499755859375,1388.449951171875,1658723
2025-01-02,1366.38427734375,1375.050048828125,1387.949951171875,1370.050048828125,1371.449951171875,1726305
2025-01-03,1344.1253662109375,1352.6500244140625,1378.1500244140625,1347.199951171875,1375.050048828125,1573592
2025-01-06,1341.83984375,1350.3499755859375,1361.300048828125,1333.800048828125,1360.4000244140625,1539970
2025-01-07,1343.0323486328125,1351.550048828125,1373.050048828125,1347.5,1352.0,1723188
2025-01-08,1362.111328125,1370.75,1405.9000244140625,1358.0,1369.5,3456684
2025-01-09,1362.9559326171875,1371.5999755859375,1382.949951171875,1364.0999755859375,1380.0,1607980
2025-01-10,1345.8643798828125,1354.4000244140625,1386.0,1352.5999755859375,1366.0999755859375,1582776
2025-01-13,1326.6859130859375,1335.0999755859375,1354.1500244140625,1330.199951171875,1354.050048828125,2822318
2025-01-14,1329.12060546875,1337.550048828125,1348.8499755859375,1323.6500244140625,1335.1500244140625,1370223
2025-01-15,1328.772705078125,1337.199951171875,1345.0,1313.949951171875,1345.0,1940371
2025-01-16,1294.539794921875,1302.75,1347.0,1297.0,1340.9000244140625,1195731
2025-01-17,1301.14794921875,1309.4000244140625,1320.699951171875,1288.0,1298.0,1432206
2025-01-20,1294.142333984375,1302.3499755859375,1309.0,1293.6500244140625,1308.3499755859375,561642
2025-01-21,1280.0318603515625,1288.1500244140625,1312.949951171875,1285.6500244140625,1302.3499755859375,738787
2025-01-22,1288.080810546875,1296.25,1308.0,1288.0,1291.0,1301422
2025-01-23,1281.2740478515625,1289.4000244140625,1303.949951171875,1274.550048828125,1289.0,1448659
2025-01-24,1216.68359375,1224.4000244140625,1252.6500244140625,1203.5,1229.949951171875,7082467
2025-01-27,1190.1021728515625,1197.6500244140625,1234.3499755859375,1191.5,1224.4000244140625,2184847
2025-01-28,1173.8055419921875,1181.25,1197.6500244140625,1164.6500244140625,1197.6500244140625,3142189
2025-01-29,1173.755859375,1181.199951171875,1192.449951171875,1173.5,1187.4000244140625,3458251
2025-01-30,1186.9720458984375,1194.5,1204.800048828125,1184.0,1188.0,3290757
2025-01-31,1209.677978515625,1217.3499755859375,1221.0,1196.0,1202.0,1505147
2025-02-01,1197.356201171875,1204.949951171875,1220.4000244140625,1200.0999755859375,1220.4000244140625,1067956
2025-02-03,1196.2630615234375,1203.8499755859375,1220.0,1196.800048828125,1200.0,1407877
2025-02-04,1212.2615966796875,1219.949951171875,1233.0,1201.449951171875,1207.0,2239920
2025-02-05,1219.8138427734375,1227.550048828125,1233.0999755859375,1215.8499755859375,1227.0,1460238
2025-02-06,1228.8564453125,1236.6500244140625,1254.0,1230.199951171875,1234.9000244140625,2990483
2025-02-07,1232.582763671875,1240.4000244140625,1243.75,1226.0,1240.0,1236992
2025-02-10,1213.2552490234375,1220.949951171875,1239.699951171875,1211.050048828125,1239.699951171875,1565579
2025-02-11,1202.1756591796875,1209.800048828125,1222.9000244140625,1201.25,1220.0,1819297
2025-02-12,1208.1875,1215.8499755859375,1220.4000244140625,1202.8499755859375,1218.0,1306601
2025-02-13,1215.888671875,1223.5999755859375,1243.0,1216.9000244140625,1216.9000244140625,4447231
2025-02-14,1189.5059814453125,1197.050048828125,1230.0,1186.25,1223.5,1211843
2025-02-17,1191.3939208984375,1198.949951171875,1202.0,1183.1500244140625,1196.8499755859375,613030
2025-02-18,1189.853759765625,1197.4000244140625,1204.949951171875,1182.0,1198.949951171875,1713796
2025-02-19,1158.5025634765625,1165.8499755859375,1176.949951171875,1127.5,1166.0,3062142
2025-02-20,1163.5704345703125,1170.949951171875,1174.1500244140625,1156.25,1164.5,1579890
2025-02-21,1144.541259765625,1151.800048828125,1170.75,1145.25,1170.699951171875,6828902
2025-02-24,1157.2108154296875,1164.550048828125,1173.9000244140625,1151.0,1151.800048828125,2017521
2025-02-25,1121.040283203125,1128.1500244140625,1169.550048828125,1122.5,1167.1500244140625,6463238
2025-02-27,1118.4566650390625,1125.550048828125,1136.3499755859375,1115.0,1128.5,3435069
2025-02-28,1109.463623046875,1116.5,1132.0,1104.550048828125,1128.699951171875,3895033
2025-03-03,1112.5440673828125,1119.5999755859375,1130.25,1103.9000244140625,1118.3499755859375,1810605
2025-03-04,1113.0906982421875,1120.1500244140625,1124.1500244140625,1105.050048828125,1111.0999755859375,1074133
2025-03-05,1119.30126953125,1126.4000244140625,1129.0,1110.550048828125,1120.5,1260157
2025-03-06,1132.9149169921875,1140.0999755859375,1145.699951171875,1118.6500244140625,1135.0,1648697
2025-03-07,1126.1080322265625,1133.25,1145.199951171875,1130.0,1140.0999755859375,790599
2025-03-10,1113.1402587890625,1120.199951171875,1137.1500244140625,1115.4000244140625,1134.949951171875,950503
2025-03-11,1109.6126708984375,1116.6500244140625,1126.949951171875,1110.6500244140625,1117.0,884438
2025-03-12,1098.1851806640625,1105.1500244140625,1116.6500244140625,1092.449951171875,1116.5999755859375,1914579
2025-03-13,1100.9674072265625,1107.949951171875,1110.25,1095.050048828125,1105.1500244140625,1299174
2025-03-17,1143.447998046875,1150.699951171875,1154.0999755859375,1101.5,1107.9000244140625,2714559
2025-03-18,1143.447998046875,1150.699951171875,1150.699951171875,1150.699951171875,1150.699951171875,0
2025-03-19,1164.713134765625,1172.0999755859375,1177.699951171875,1158.0999755859375,1174.0,1507415
2025-03-20,1179.718017578125,1187.199951171875,1190.75,1165.300048828125,1178.949951171875,1521677
2025-03-21,1192.58642578125,1200.1500244140625,1204.6500244140625,1177.050048828125,1190.199951171875,2313824
2025-03-24,1202.6724853515625,1210.300048828125,1216.3499755859375,1190.25,1205.0,1660669
2025-03-25,1170.4766845703125,1177.9000244140625,1215.949951171875,1167.949951171875,1210.300048828125,2860907
2025-03-26,1157.260498046875,1164.5999755859375,1179.800048828125,1152.6500244140625,1177.9000244140625,2864505
2025-03-27,1154.8756103515625,1162.199951171875,1172.4000244140625,1144.0,1160.0,4460409
2025-03-28,1136.989013671875,1144.199951171875,1159.25,1140.75,1159.25,2762934
2025-04-01,1144.9385986328125,1152.199951171875,1164.4000244140625,1136.050048828125,1144.199951171875,4158012
2025-04-02,1142.75244140625,1150.0,1152.699951171875,1135.0,1150.0,2071245
2025-04-03,1144.193359375,1151.449951171875,1226.9000244140625,1149.050048828125,1190.5,6324685
2025-04-04,1102.954833984375,1109.949951171875,1157.449951171875,1076.199951171875,1151.800048828125,5423861
2025-04-07,1081.0439453125,1087.9000244140625,1098.8499755859375,1020.0,1020.0,3888037
2025-04-08,1100.9674072265625,1107.949951171875,1113.6500244140625,1088.699951171875,1100.0,1577632
2025-04-09,1087.1551513671875,1094.050048828125,1103.25,1061.6500244140625,1094.5,5511474
2025-04-11,1102.5076904296875,1109.5,1139.9000244140625,1102.25,1139.9000244140625,2740831
2025-04-15,1147.62158203125,1154.9000244140625,1158.0999755859375,1129.0,1140.9000244140625,2683350
2025-04-16,1151.099609375,1158.4000244140625,1161.4000244140625,1143.699951171875,1150.199951171875,1451875
2025-04-17,1156.2667236328125,1163.5999755859375,1173.5999755859375,1150.0999755859375,1150.0999755859375,2788024
2025-04-21,1169.9798583984375,1177.4000244140625,1179.699951171875,1155.0,1163.4000244140625,1938756
2025-04-22,1167.594970703125,1175.0,1180.5,1162.300048828125,1173.9000244140625,1313400
2025-04-23,1178.525634765625,1186.0,1191.800048828125,1175.9000244140625,1185.0999755859375,3192132
2025-04-24,1192.9342041015625,1200.5,1210.0,1176.300048828125,1179.0,4819678
2025-04-25,1167.396240234375,1174.800048828125,1210.5,1159.699951171875,1203.9000244140625,1286573
2025-04-28,1191.1455078125,1198.699951171875,1205.0,1176.300048828125,1176.300048828125,1236678
2025-04-29,1168.588623046875,1176.0,1204.4000244140625,1169.0,1204.4000244140625,1663018
2025-04-30,1176.4388427734375,1183.9000244140625,1196.5999755859375,1175.9000244140625,1176.199951171875,1604442
2025-05-02,1170.4766845703125,1177.9000244140625,1194.800048828125,1171.4000244140625,1176.0999755859375,910973
2025-05-05,1163.9183349609375,1171.300048828125,1193.9000244140625,1154.5,1188.699951171875,1893680
2025-05-06,1153.0870361328125,1160.4000244140625,1175.0,1129.4000244140625,1172.199951171875,1990745
2025-05-07,1153.385009765625,1160.699951171875,1164.5999755859375,1143.4000244140625,1143.4000244140625,1421366
2025-05-08,1140.76513671875,1148.0,1161.4000244140625,1142.0,1152.699951171875,2616533
2025-05-09,1148.6153564453125,1155.9000244140625,1167.0,1138.5,1142.5,1248574
