Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS
Date,,,,,,
2025-03-05,246.90724182128906,255.83999633789062,256.92999267578125,249.89999389648438,249.89999389648438,7802519
2025-03-06,255.78604125976562,265.0400085449219,265.95001220703125,259.0,260.0,12828381
2025-03-07,252.1380157470703,261.260009765625,265.7900085449219,260.0,264.9599914550781,7057204
2025-03-10,247.9591827392578,256.92999267578125,265.9599914550781,256.05999755859375,261.260009765625,8487911
2025-03-11,255.3420867919922,264.5799865722656,264.9700012207031,254.35000610351562,255.99000549316406,12306539
2025-03-12,257.0213623046875,266.32000732421875,272.0,263.3999938964844,266.5,10648004
2025-03-13,255.17800903320312,264.4100036621094,266.6700134277344,262.010009765625,266.32000732421875,4545159
2025-03-17,252.29241943359375,261.4200134277344,263.69000244140625,258.30999755859375,261.1099853515625,6482574
2025-03-18,252.29241943359375,261.4200134277344,261.4200134277344,261.4200134277344,261.4200134277344,0
2025-03-19,255.9983673095703,265.260009765625,266.489990234375,263.010009765625,263.510009765625,4955027
2025-03-20,262.62847900390625,272.1300048828125,272.92999267578125,264.75,266.6000061035156,10789615
2025-03-21,269.89556884765625,279.6600036621094,285.8500061035156,271.05999755859375,272.20001220703125,26173451
2025-03-24,270.6483459472656,280.44000244140625,285.29998779296875,280.0,282.0,11376607
2025-03-25,269.36474609375,279.1099853515625,283.9599914550781,277.17999267578125,280.57000732421875,12143699
2025-03-26,263.4777526855469,273.010009765625,283.3299865722656,272.1300048828125,278.0,9475308
2025-03-27,266.4212646484375,276.05999755859375,279.8500061035156,272.17999267578125,273.3900146484375,107524873
2025-03-28,268.7471008300781,278.4700012207031,284.3299865722656,276.29998779296875,276.989990234375,12687883
2025-04-01,274.6630859375,284.6000061035156,287.0,275.0,275.0,20780255
2025-04-02,276.7862548828125,286.79998779296875,288.04998779296875,277.70001220703125,283.04998779296875,12058406
2025-04-03,276.7862548828125,286.79998779296875,291.3999938964844,283.0,283.0,6663148
2025-04-04,269.6929016113281,279.45001220703125,295.70001220703125,277.04998779296875,292.1499938964844,18852567
2025-04-07,264.1436462402344,273.70001220703125,279.1000061035156,262.0,262.0,15010047
2025-04-08,275.9176940917969,285.8999938964844,287.5,275.1000061035156,279.5,18994276
2025-04-09,277.8961486816406,287.95001220703125,290.6499938964844,279.6000061035156,288.70001220703125,14519066
2025-04-11,282.96282958984375,293.20001220703125,296.45001220703125,286.5,296.45001220703125,14955235
2025-04-15,284.12091064453125,294.3999938964844,296.79998779296875,291.1000061035156,296.79998779296875,8516322
2025-04-16,288.31903076171875,298.75,300.54998779296875,292.54998779296875,294.0,9064723
2025-04-17,287.9329833984375,298.3500061035156,301.75,295.45001220703125,298.0,7510897
2025-04-21,293.4339599609375,304.04998779296875,305.54998779296875,298.0,299.8500061035156,6455955
2025-04-22,295.41241455078125,306.1000061035156,308.5,302.6499938964844,305.0,7096150
2025-04-23,289.9596862792969,300.45001220703125,306.6499938964844,298.29998779296875,306.1000061035156,7400827
2025-04-24,291.4555358886719,302.0,305.5,300.29998779296875,302.95001220703125,5773985
2025-04-25,285.3755187988281,295.70001220703125,304.95001220703125,293.29998779296875,302.3500061035156,7773037
2025-04-28,299.1762390136719,310.0,310.95001220703125,293.1000061035156,293.1000061035156,14414879
2025-04-29,300.81689453125,311.70001220703125,315.6000061035156,309.79998779296875,311.54998779296875,9522966
2025-04-30,299.2244873046875,310.04998779296875,322.45001220703125,309.0,319.0,21424437
2025-05-02,300.52734375,311.3999938964844,317.5,309.8999938964844,310.54998779296875,6850147
2025-05-05,309.8404235839844,321.04998779296875,325.8500061035156,316.0,317.0,16037327
2025-05-06,300.57562255859375,311.45001220703125,322.20001220703125,310.54998779296875,321.1000061035156,5444873
2025-05-07,305.8352966308594,316.8999938964844,317.5,307.0,307.0,7970668
2025-05-08,297.19781494140625,307.95001220703125,320.20001220703125,305.70001220703125,315.5,5918739
2025-05-09,296.13623046875,306.8500061035156,307.3500061035156,301.3500061035156,302.54998779296875,4955934
2025-05-12,298.2593994140625,309.04998779296875,315.95001220703125,307.1499938964844,315.0,6844271
2025-05-13,296.1844787597656,306.8999938964844,310.6000061035156,304.5,309.04998779296875,7241358
2025-05-14,301.58892822265625,312.5,313.54998779296875,308.3999938964844,308.70001220703125,7733320
2025-05-15,305.93182373046875,317.0,320.20001220703125,313.5,314.0,7055032
2025-05-16,308.923583984375,320.1000061035156,321.0,315.79998779296875,316.0,6861786
2025-05-19,306.1248474121094,317.20001220703125,319.54998779296875,316.1499938964844,318.54998779296875,2956007
2025-05-20,301.9749755859375,312.8999938964844,319.6499938964844,311.75,317.0,5016433
2025-05-21,304.8219909667969,315.8500061035156,316.75,309.3500061035156,312.29998779296875,5232094
2025-05-22,302.1197204589844,313.04998779296875,318.8999938964844,308.70001220703125,314.8999938964844,4876801
2025-05-23,307.7655029296875,318.8999938964844,320.0,312.0,312.0,4257721
2025-05-26,311.6741027832031,322.95001220703125,323.95001220703125,319.0,319.0,5050848
2025-05-27,305.93182373046875,317.0,322.8999938964844,315.5,322.8999938964844,4716473
2025-05-28,310.46771240234375,321.70001220703125,322.6000061035156,313.75,317.0,7112876
2025-05-29,308.00677490234375,319.1499938964844,322.54998779296875,317.6000061035156,321.20001220703125,4000772
2025-05-30,307.282958984375,318.3999938964844,322.3999938964844,317.0,317.54998779296875,9148638
2025-06-02,305.5458068847656,316.6000061035156,319.5,315.6499938964844,318.3999938964844,3086437
2025-06-03,298.9349670410156,309.75,320.95001220703125,309.0,315.04998779296875,7853488
2025-06-04,300.672119140625,311.54998779296875,312.6499938964844,308.6000061035156,309.75,5925942
2025-06-05,298.98321533203125,309.79998779296875,315.3999938964844,308.25,311.1000061035156,5900170
2025-06-06,305.6423034667969,316.70001220703125,317.8500061035156,309.0,309.0,5825337
2025-06-09,309.2131042480469,320.3999938964844,321.45001220703125,315.0,317.79998779296875,3787426
2025-06-10,308.923583984375,320.1000061035156,324.70001220703125,319.3999938964844,321.20001220703125,6489933
2025-06-11,322.1935119628906,333.8500061035156,334.5,320.29998779296875,320.29998779296875,21739121
2025-06-12,307.52423095703125,318.6499938964844,331.0,317.75,330.5,13568848
2025-06-13,301.3959045410156,312.29998779296875,314.3999938964844,299.29998779296875,305.0,13958229
2025-06-16,305.3527526855469,316.3999938964844,316.8500061035156,308.5,309.95001220703125,6893567
2025-06-17,301.8784484863281,312.79998779296875,320.45001220703125,311.70001220703125,314.0,7219608
2025-06-18,304.8219909667969,315.8500061035156,316.8500061035156,309.70001220703125,312.0,10011198
2025-06-19,302.50579833984375,313.45001220703125,317.0,310.1000061035156,317.0,5399948
2025-06-20,302.55401611328125,313.5,315.8999938964844,310.0,310.8999938964844,8522458
2025-06-23,302.50579833984375,313.45001220703125,315.5,308.20001220703125,310.0,6848410
2025-06-24,308.103271484375,319.25,327.79998779296875,317.0,325.5,11172373
2025-06-25,308.4410400390625,319.6000061035156,323.0,316.6000061035156,322.5,6658747
2025-06-26,318.2366638183594,329.75,331.0,318.8500061035156,318.8500061035156,15528180
2025-06-27,321.3731689453125,333.0,334.20001220703125,327.3999938964844,330.0,9911738
2025-06-30,320.3598327636719,331.95001220703125,337.70001220703125,330.3500061035156,334.0,5840638
2025-07-01,320.4563293457031,332.04998779296875,335.5,330.8999938964844,331.54998779296875,3921773
2025-07-02,320.2150573730469,331.79998779296875,334.95001220703125,328.79998779296875,333.70001220703125,3799017
2025-07-03,319.9255676269531,331.5,335.54998779296875,330.54998779296875,333.0,5049883
2025-07-04,334.1123046875,346.20001220703125,347.70001220703125,331.8999938964844,334.0,13743465
2025-07-07,338.26214599609375,350.5,351.54998779296875,343.45001220703125,345.79998779296875,8603937
2025-07-08,343.18408203125,355.6000061035156,358.6499938964844,348.70001220703125,350.0,12905482
2025-07-09,336.33197021484375,348.5,356.3500061035156,347.6499938964844,355.6000061035156,8039090
2025-07-10,338.69647216796875,350.95001220703125,352.8500061035156,348.04998779296875,351.79998779296875,6580919
2025-07-11,332.8094177246094,344.8500061035156,352.6499938964844,343.29998779296875,351.79998779296875,4803470
2025-07-14,332.3751525878906,344.3999938964844,348.20001220703125,342.8500061035156,345.8500061035156,5372218
2025-07-15,335.897705078125,348.04998779296875,350.5,346.1499938964844,347.6499938964844,6270256
2025-07-16,335.7046813964844,347.8500061035156,351.70001220703125,347.3999938964844,350.04998779296875,8426412
2025-07-17,334.6430969238281,346.75,349.8999938964844,344.25,349.6000061035156,4026086
2025-07-18,331.5065612792969,343.5,351.45001220703125,342.1000061035156,347.5,5631392
2025-07-21,330.63800048828125,342.6000061035156,344.70001220703125,339.45001220703125,343.5,5051058
2025-07-22,328.466552734375,340.3500061035156,344.3500061035156,339.95001220703125,342.6000061035156,4447293
2025-07-23,332.42340087890625,344.45001220703125,345.0,336.79998779296875,341.8500061035156,5089227
2025-07-24,329.4798583984375,341.3999938964844,344.8999938964844,339.70001220703125,344.45001220703125,3270996
2025-07-25,321.27667236328125,332.8999938964844,341.3999938964844,331.04998779296875,340.1000061035156,3514659
2025-07-28,321.75921630859375,333.3999938964844,338.3500061035156,331.0,332.3500061035156,5630809
2025-07-29,323.255126953125,334.95001220703125,337.29998779296875,333.20001220703125,336.0,7809814
2025-07-30,325.2817687988281,337.04998779296875,343.54998779296875,330.0,334.0,11366010
2025-07-31,322.5877990722656,329.29998779296875,331.25,323.1000061035156,330.0,6867024
2025-08-01,311.3712158203125,317.8500061035156,329.29998779296875,316.54998779296875,329.0,4105518
2025-08-04,311.3712158203125,317.8500061035156,320.75,314.8999938964844,320.1499938964844,3536322
2025-08-05,308.6772766113281,315.1000061035156,318.0,309.54998779296875,317.0,6730701
2025-08-06,309.31402587890625,315.75,318.1499938964844,314.3999938964844,315.5,3601019
2025-08-07,304.0240783691406,310.3500061035156,314.04998779296875,307.1499938964844,313.29998779296875,5018154
2025-08-08,312.9385986328125,319.45001220703125,321.25,308.6000061035156,310.5,10028343
2025-08-11,314.40802001953125,320.95001220703125,330.0,317.20001220703125,322.25,7957794
2025-08-12,317.10198974609375,323.70001220703125,326.5,320.70001220703125,321.0,4392686
2025-08-13,315.9264221191406,322.5,326.29998779296875,321.04998779296875,325.0,2707971
2025-08-14,311.5671081542969,318.04998779296875,331.3999938964844,317.1499938964844,327.0,10549386
2025-08-18,307.59967041015625,314.0,321.04998779296875,312.45001220703125,321.0,8091527
2025-08-19,314.8978271484375,321.45001220703125,322.20001220703125,312.70001220703125,315.20001220703125,4343312
2025-08-20,313.42840576171875,319.95001220703125,322.5,319.0,320.0,3670375
2025-08-21,313.42840576171875,319.95001220703125,323.79998779296875,318.75,321.04998779296875,3790333
2025-08-22,309.999755859375,316.45001220703125,320.3500061035156,314.70001220703125,320.20001220703125,3007303
2025-08-25,309.36297607421875,315.79998779296875,318.95001220703125,314.5,318.95001220703125,2841339
2025-08-26,305.7384033203125,312.1000061035156,318.29998779296875,311.04998779296875,317.29998779296875,10819770
2025-08-28,304.366943359375,310.70001220703125,315.6000061035156,310.0,315.6000061035156,8888325
2025-08-29,301.91790771484375,308.20001220703125,312.29998779296875,307.0,310.70001220703125,4334416
2025-09-01,308.3343811035156,314.75,315.54998779296875,306.79998779296875,308.5,3672180
2025-09-02,308.53033447265625,314.95001220703125,317.29998779296875,312.75,315.8999938964844,3405312
2025-09-03,308.432373046875,314.8500061035156,320.5,314.04998779296875,314.95001220703125,6616690
2025-09-04,306.5220947265625,312.8999938964844,319.8500061035156,312.5,319.8500061035156,5225640
2025-09-05,306.1302490234375,312.5,316.45001220703125,311.5,313.0,6159420
2025-09-08,309.999755859375,316.45001220703125,318.1499938964844,313.54998779296875,313.8999938964844,2002604
2025-09-09,307.55072021484375,313.95001220703125,320.1499938964844,313.54998779296875,317.79998779296875,6476251
2025-09-10,311.46917724609375,317.95001220703125,318.25,314.75,315.5,5214899
2025-09-11,313.4773864746094,320.0,326.6000061035156,317.5,318.20001220703125,7529271
2025-09-12,311.5181579589844,318.0,323.20001220703125,317.04998779296875,321.04998779296875,4705998
2025-09-15,311.27325439453125,317.75,320.70001220703125,315.70001220703125,318.29998779296875,4653626
2025-09-16,311.7630615234375,318.25,321.1000061035156,316.5,319.3500061035156,5381837
2025-09-17,316.95501708984375,323.54998779296875,324.75,319.25,319.8500061035156,7035565
2025-09-18,319.06121826171875,325.70001220703125,326.1499938964844,321.0,324.8999938964844,5615664
2025-09-19,322.83270263671875,329.54998779296875,334.0,324.79998779296875,325.6000061035156,10022009
2025-09-22,318.7673034667969,325.3999938964844,332.29998779296875,322.45001220703125,329.0,4768219
2025-09-23,323.6654052734375,330.3999938964844,335.20001220703125,326.8500061035156,328.70001220703125,7992615
2025-09-24,323.6164245605469,330.3500061035156,332.3999938964844,327.0,330.45001220703125,5489995
2025-09-25,322.9306640625,329.6499938964844,332.5,327.0,329.1000061035156,5798602
2025-09-26,317.73870849609375,324.3500061035156,330.0,322.95001220703125,329.79998779296875,5692665
2025-09-29,331.2084655761719,338.1000061035156,339.0,325.5,326.6499938964844,12616059
2025-09-30,332.7268371582031,339.6499938964844,342.29998779296875,337.1499938964844,339.75,6762730
2025-10-01,332.7758483886719,339.70001220703125,347.70001220703125,338.6000061035156,341.0,9814406
2025-10-03,334.5881042480469,341.54998779296875,344.8999938964844,337.6000061035156,344.0,5833883
2025-10-06,336.5963439941406,343.6000061035156,345.5,338.54998779296875,342.0,5914399
2025-10-07,334.9309997558594,341.8999938964844,346.25,341.04998779296875,343.6000061035156,5934834
2025-10-08,338.0657653808594,345.1000061035156,350.0,339.5,341.25,7955678
2025-10-09,336.9881896972656,344.0,351.0,343.1000061035156,347.25,7028656
2025-10-10,331.7962341308594,338.70001220703125,347.29998779296875,337.20001220703125,345.5,5737637
2025-10-13,331.0615234375,337.95001220703125,342.0,335.1499938964844,340.5,6785828
2025-10-14,325.6736145019531,332.45001220703125,340.29998779296875,330.6499938964844,338.1499938964844,4343927
2025-10-15,331.01251220703125,337.8999938964844,340.75,332.04998779296875,334.95001220703125,16271995
2025-10-16,329.05328369140625,335.8999938964844,338.95001220703125,333.54998779296875,338.95001220703125,6279302
2025-10-17,329.0043029785156,335.8500061035156,338.29998779296875,332.70001220703125,336.1000061035156,7824777
2025-10-20,330.8166198730469,337.70001220703125,340.04998779296875,335.5,336.25,6134873
2025-10-21,332.1390686035156,339.04998779296875,340.25,337.70001220703125,339.3999938964844,404063
2025-10-23,324.5470275878906,331.29998779296875,340.1499938964844,330.04998779296875,340.0,8457356
2025-10-24,323.7143859863281,330.45001220703125,334.3999938964844,327.20001220703125,330.1499938964844,8260920
2025-10-27,336.0085754394531,343.0,343.5,331.25,332.70001220703125,11767585
2025-10-28,333.7064514160156,340.6499938964844,345.5,339.6000061035156,344.0,6156249
2025-10-29,341.0046081542969,348.1000061035156,349.0,340.8500061035156,341.8999938964844,9756868
2025-10-30,350.31097412109375,357.6000061035156,359.79998779296875,345.29998779296875,350.0,14807100
2025-10-31,349.52728271484375,356.79998779296875,360.54998779296875,355.1000061035156,358.0,7532962
